id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;stat_mean;stat_var;stat_skew;stat_kurt;stat_median;stat_min;stat_p10;stat_p90;stat_max;stat_iqr;stat_range;stat_mad;stat_rmad;stat_medad;stat_cov;stat_qcod;stat_energy;stat_rms
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.5;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.1074;-1210.0;2841.0;217;213;180;100;100;78;1.0;1.0;1.0;358117;-48.382458;-976.0;651.0;217;213;180;100;100;78;1.0;1.0;1.0;358117;-48.382458;-976.0;651.0;217;213;180;1.0;1.0;1.0;-306.1074;-1210.0;2841.0;217;213;180;104;104;82;1.0;1.0;1.0;418796;-81.90441;-1000.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;419038;-81.58884;-1022.0;744.0;-81.90441;68248.19;-1.7305376801470513;1.7223146341237845;37.0;-1000.0;-561.0;88.0;399.0;153.0;1399.0;198.78787;109.58732;152.6871;-3.189615;-7.285714285714286;31391488000.0;273.7818719962083
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.5;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;96;91;75;1.0;1.0;1.0;308478;-21.022926;-970.0;248.0;217;213;180;96;91;75;1.0;1.0;1.0;308478;-21.022926;-970.0;248.0;-21.022926;39775.566;-2.6816700854485975;6.425421687028306;44.0;-970.0;-270.0;89.0;248.0;53.0;1218.0;124.28423;34.638786;94.0401;-9.486696;0.6235294117647059;12406223000.0;200.54308463823642
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.5;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;100;100;79;1.0;1.0;1.0;363286;-48.171486;-977.0;399.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;-48.171486;52398.355;-2.1557686426345826;3.583017107940485;41.0;-977.0;-432.0;89.0;399.0;65.0;1376.0;159.76765;65.517334;120.45533;-4.7519164;0.9154929577464789;19878590000.0;233.92059632175835
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.109726;-977.0;650.0;217;213;180;1.0;1.0;1.0;-306.46188;-1191.0;2768.0;217;213;180;104;104;83;1.0;1.0;1.0;422877;-80.43668;-999.0;399.0;217;213;180;104;104;83;1.0;1.0;1.0;423117;-80.1388;-1019.0;759.0;-80.43668;67744.3;-1.7474643615249386;1.7850607306964488;37.0;-999.0;-557.0;88.0;399.0;147.0;1398.0;197.40846;107.601585;151.32642;-3.235804;-9.8;31383544000.0;272.4231176322791
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;95;92;74;1.0;1.0;1.0;304005;-17.615059;-961.0;248.0;217;213;180;95;92;74;1.0;1.0;1.0;304005;-17.615059;-961.0;248.0;-17.615059;37885.453;-2.7641762101507155;6.960304869483306;44.0;-961.0;-244.0;89.0;248.0;52.0;1209.0;119.30506;32.247055;90.71504;-11.049743;0.6046511627906976;11611697000.0;195.43731473557648
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;100;100;78;1.0;1.0;1.0;359157;-45.404545;-974.0;400.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;-45.404545;50913.39;-2.1984224715545566;3.804910101093971;41.0;-974.0;-417.0;89.0;400.0;64.0;1374.0;156.1417;62.223858;117.78653;-4.9695454;0.8888888888888888;19026332000.0;230.1629226615967
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;100;100;78;1.0;1.0;1.0;359196;-45.344685;-974.0;650.0;217;213;180;1.0;1.0;1.0;-306.8166;-1214.0;2833.0;217;213;180;104;104;82;1.0;1.0;1.0;419976;-78.97328;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420225;-78.66074;-1021.0;769.0;-78.97328;66951.02;-1.763450185993758;1.852543205739396;37.0;-1000.0;-551.0;88.0;400.0;142.0;1400.0;195.62088;105.65806;149.9144;-3.2764115;-14.2;30737121000.0;270.53244584611525
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;95;91;74;1.0;1.0;1.0;303336;-18.952333;-967.0;242.0;217;213;180;95;91;74;1.0;1.0;1.0;303336;-18.952333;-967.0;242.0;-18.952333;38568.164;-2.733326648329856;6.759130715218989;44.0;-967.0;-254.0;89.0;242.0;52.0;1209.0;121.11782;33.090683;91.927;-10.362196;0.6046511627906976;11808068000.0;197.30015994260933
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;100;100;78;1.0;1.0;1.0;358899;-47.080627;-968.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;-47.080627;51707.918;-2.1723885325728363;3.673878786283172;41.0;-968.0;-425.0;89.0;399.0;65.0;1367.0;158.18352;64.17339;119.35023;-4.8298793;0.9154929577464789;19353450000.0;232.21650203769556
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;100;100;78;1.0;1.0;1.0;358942;-47.012474;-968.0;706.0;217;213;180;1.0;1.0;1.0;-305.91983;-1222.0;2806.0;217;213;180;104;104;82;1.0;1.0;1.0;419894;-80.609375;-999.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420134;-80.303604;-1017.0;727.0;-80.609375;67645.92;-1.7442469304989812;1.778699752307702;37.0;-999.0;-556.0;88.0;400.0;149.0;1399.0;197.3678;107.90688;151.48593;-3.2265265;-8.764705882352942;31132535000.0;272.2935829224015
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;95;91;74;1.0;1.0;1.0;302999;-20.656237;-974.0;247.0;217;213;180;95;91;74;1.0;1.0;1.0;302999;-20.656237;-974.0;247.0;-20.656237;39449.375;-2.6942089214985105;6.508264593903204;43.0;-974.0;-266.0;89.0;247.0;52.0;1221.0;123.454994;34.21776;93.494896;-9.615434;0.6190476190476191;12082405000.0;199.68990194168967
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;100;100;78;1.0;1.0;1.0;358265;-48.52743;-974.0;396.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;-48.52743;52390.625;-2.1508064036409027;3.5653496039473698;41.0;-974.0;-433.0;89.0;396.0;65.0;1370.0;159.93106;65.96406;120.6788;-4.7167134;0.9420289855072463;19613410000.0;233.97763891325835
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;104;104;82;1.0;1.0;1.0;418855;-81.7672;-1000.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;419095;-81.44911;-1014.0;747.0;-81.7672;68140.125;-1.731495018136327;1.7271300696184566;37.0;-1000.0;-559.0;88.0;399.0;153.0;1399.0;198.59515;109.2851;152.55322;-3.192437;-7.285714285714286;31341249000.0;273.5434338877617
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;96;91;75;1.0;1.0;1.0;308688;-21.077454;-974.0;252.0;217;213;180;96;91;75;1.0;1.0;1.0;308688;-21.077454;-974.0;252.0;-21.077454;39805.55;-2.6795134423478926;6.41454277417896;44.0;-974.0;-271.0;89.0;252.0;53.0;1226.0;124.38746;34.804283;94.129074;-9.465721;0.6235294117647059;12424633000.0;200.6235529116543
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.17899;-974.0;397.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;-48.17899;52379.406;-2.1550775474160577;3.5809153258100297;41.0;-974.0;-432.0;89.0;397.0;66.0;1371.0;159.75911;65.64402;120.465195;-4.750317;0.9428571428571428;19874157000.0;233.88163132878395
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;104;104;83;1.0;1.0;1.0;422777;-80.37985;-1000.0;400.0;217;213;180;104;104;83;1.0;1.0;1.0;423010;-80.07373;-1016.0;765.0;-80.37985;67709.086;-1.7475442646654948;1.786065195604909;37.0;-1000.0;-556.0;88.0;400.0;146.0;1400.0;197.3458;107.49404;151.28656;-3.23725;-10.428571428571429;31357370000.0;272.3416983452168
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;95;91;74;1.0;1.0;1.0;304177;-17.671455;-967.0;243.0;217;213;180;95;91;74;1.0;1.0;1.0;304177;-17.671455;-967.0;243.0;-17.671455;37894.645;-2.761801853867116;6.945550232090563;44.0;-967.0;-245.0;89.0;243.0;52.0;1210.0;119.36738;32.324574;90.769295;-11.015814;0.6046511627906976;11621667000.0;195.46590925393855
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359356;-45.51503;-967.0;395.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;-45.51503;50946.41;-2.1961432927910893;3.7943296762757504;41.0;-967.0;-418.0;89.0;395.0;64.0;1362.0;156.25238;62.40353;117.8886;-4.9590898;0.8888888888888888;19052345000.0;230.25643284543864
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;104;104;82;1.0;1.0;1.0;420116;-78.91244;-1000.0;397.0;217;213;180;104;104;82;1.0;1.0;1.0;420354;-78.61142;-1017.0;732.0;-78.91244;66871.13;-1.7632897164855659;1.8541452963663936;37.0;-1000.0;-550.0;88.0;397.0;142.0;1397.0;195.51276;105.635445;149.86;-3.2769809;-14.2;30709764000.0;270.3669670825756
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;-2.0;0.75;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;95;91;74;1.0;1.0;1.0;303437;-18.918333;-967.0;234.0;217;213;180;95;91;74;1.0;1.0;1.0;303437;-18.918333;-967.0;234.0;-18.918333;38491.25;-2.731624805815744;6.753502194198569;44.0;-967.0;-253.0;89.0;234.0;51.0;1201.0;121.060356;33.151638;91.88729;-10.370462;0.6;11788270000.0;197.10187754055138
phantom;;1.B;CT;1.B;-1.0;0;5.0;-1;0.0;0.75;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358807;-46.962753;-977.0;398.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;-46.962753;51639.8;-2.1736140064534935;3.6806135992156355;41.0;-977.0;-424.0;89.0;398.0;65.0;1375.0;158.04654;64.04299;119.23116;-4.838812;0.9154929577464789;19320070000.0;232.04589815095778
