id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;laws_l5e5_energy_delta_7_invar_stat_mean;laws_l5e5_energy_delta_7_invar_stat_var;laws_l5e5_energy_delta_7_invar_stat_skew;laws_l5e5_energy_delta_7_invar_stat_kurt;laws_l5e5_energy_delta_7_invar_stat_median;laws_l5e5_energy_delta_7_invar_stat_min;laws_l5e5_energy_delta_7_invar_stat_p10;laws_l5e5_energy_delta_7_invar_stat_p90;laws_l5e5_energy_delta_7_invar_stat_max;laws_l5e5_energy_delta_7_invar_stat_iqr;laws_l5e5_energy_delta_7_invar_stat_range;laws_l5e5_energy_delta_7_invar_stat_mad;laws_l5e5_energy_delta_7_invar_stat_rmad;laws_l5e5_energy_delta_7_invar_stat_medad;laws_l5e5_energy_delta_7_invar_stat_cov;laws_l5e5_energy_delta_7_invar_stat_qcod;laws_l5e5_energy_delta_7_invar_stat_energy;laws_l5e5_energy_delta_7_invar_stat_rms
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.0;0.5;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127388;-51.644447;-994.0;375.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;150.91011;18366.838;0.8491517048946026;-0.3359613080931134;93.05595;15.311425;26.70327377319336;350.77292785644534;676.1146;223.93954467773438;660.8032;117.65589;94.59642;112.761024;0.89804655;0.776773655255682;5240832500.0;202.83172338215155
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.0;0.5;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;127411;-51.540047;-1006.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.74576;-1153.0;3523.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;140009;-78.53265;-1000.0;399.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;140105;-78.22474;-1025.0;906.0;167.25926;20923.924;0.7384097456970765;-0.49629740236461917;121.69532;15.311425;27.068841171264648;373.9572021484375;715.7508;249.27093124389648;700.4394;126.15031;102.83317;123.36233;0.8648313;0.789110668033986;6846382000.0;221.13250687781905
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.0;0.75;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113096;-27.551682;-964.0;282.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-27.556482;-1005.0;407.0;131.33115;15342.551;1.0283948806058398;0.011971025955170855;63.797462;15.381642;26.411989212036133;323.29393005371094;653.7302;190.99035835266113;638.3486;105.89162;82.27239;97.7204;0.94315064;0.7540900805885108;3685846500.0;180.52817904106902
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.0;0.75;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125239;-48.110764;-985.0;388.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;148.64964;18100.871;0.8768493642472126;-0.2808382253473769;88.998375;15.381642;26.74184226989746;348.1665832519531;673.51105;220.03260803222656;658.1294;116.532906;93.25851;111.18504;0.9050777;0.7741111727689595;5034304500.0;200.49333736122063
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.0;0.75;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-48.034744;-1005.0;725.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.85974;-1096.0;3403.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137763;-74.66961;-1000.0;397.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-74.361885;-1013.0;911.0;165.15094;20699.303;0.7610273590413498;-0.4584746202700791;117.336464;15.381642;27.089503479003906;371.37251586914067;716.4296;245.87966918945312;701.048;125.31636;101.86474;122.19185;0.87115777;0.7874464365368008;6609060000.0;219.02997128664393
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.25;0.0;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.90686;-993.0;340.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.90686;-993.0;340.0;131.04103;15284.235;1.0362999315124857;0.0431565219130885;63.845673;15.327047;26.47627696990967;322.25018615722655;653.4043;190.2294750213623;638.0773;105.59926;81.92816;97.401245;0.94344056;0.7529896723310231;3670706700.0;180.15543931899845
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.25;0.0;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125242;-46.86035;-993.0;372.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;148.32344;18023.016;0.8808969711347403;-0.26817532793903087;88.529106;15.327047;26.820712661743165;347.3550048828125;672.6583;219.35374069213867;657.3313;116.24009;92.95146;110.86547;0.9051154;0.7732748954207108;5012542500.0;200.05713049982006
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.25;0.0;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.791916;-993.0;707.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.20535;-1097.0;3417.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137771;-73.00104;-1000.0;391.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-72.76739;-1037.0;897.0;164.81068;20601.729;0.761059914153129;-0.4624331416933174;116.871155;15.327047;27.16086196899414;370.8118896484375;708.3434;245.3870506286621;693.01636;125.0359;101.63811;121.88999;0.87089634;0.7869507081501992;6580532700.0;218.55040801345558
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.25;0.25;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.42616;-987.0;317.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-26.42616;-987.0;317.0;130.43059;15138.818;1.038297112494657;0.053206234085013016;63.617302;15.206267;26.3821044921875;320.2372985839844;652.4129;189.31878852844238;637.20667;105.0805;81.496666;96.91756;0.9433363;0.7528405960704899;3636209000.0;179.306878443239
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.25;0.25;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125242;-45.843758;-989.0;388.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;147.73749;17881.184;0.8816272809388259;-0.26382887260804866;88.21724;15.206267;26.723281478881837;346.1293395996094;671.0227;218.45275115966797;655.81647;115.78308;92.58333;110.42283;0.9051226;0.7731783126384495;4973053000.0;199.26753274921379
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.25;0.25;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-45.773457;-989.0;721.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.35464;-1121.0;3724.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137770;-71.521355;-999.0;393.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-71.28417;-1045.0;887.0;164.2633;20468.549;0.7607119071157985;-0.46316078286483675;116.35182;15.206267;27.06319580078125;369.750732421875;708.0714;244.44697856903076;692.8652;124.64679;101.33713;121.50456;0.8709695;0.7868643085591984;6537321500.0;217.8324578449892
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.25;0.5;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;114123;-28.82319;-998.0;318.0;204;201;60;96;96;26;0.97699999809265;0.97699999809265;3.0;114123;-28.82319;-998.0;318.0;132.20122;15424.508;1.0106168385708545;-0.028897207080261555;65.47688;15.306721;26.29493827819824;323.7693725585938;651.39777;192.96329498291016;636.09106;106.40363;83.006424;98.50154;0.9394425;0.7564740269499696;3754837500.0;181.3881801975794
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.25;0.5;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126246;-49.529964;-998.0;390.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;149.35867;18147.0;0.8632037615598116;-0.3067687706765865;90.51904;15.306721;26.62348175048828;348.75738525390625;672.86597;221.49835586547852;657.55927;116.836075;93.746826;111.71201;0.9019282;0.7754884597265627;5107283500.0;201.13431355070094
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.25;0.5;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;100;100;26;0.97699999809265;0.97699999809265;3.0;126263;-49.44686;-998.0;732.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.48166;-1191.0;3784.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;138738;-76.057915;-1000.0;390.0;204;201;60;104;104;26;0.97699999809265;0.97699999809265;3.0;138822;-75.8269;-1044.0;893.0;165.68715;20710.25;0.7508388755817434;-0.4743660811288164;118.90586;15.306721;26.974248504638673;371.615234375;708.5848;246.86691665649414;693.2781;125.43786;102.11473;122.46941;0.86856806;0.7883177902464528;6681965600.0;219.45950834564613
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.25;0.75;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113097;-27.471294;-963.0;362.0;204;201;60;96;95;26;0.97699999809265;0.97699999809265;3.0;113098;-27.479912;-1002.0;362.0;131.46075;15430.939;1.0338242826243582;0.031257994679621426;63.88137;15.286731;26.370026779174804;323.80764160156264;654.29346;191.16351509094238;639.0067;106.12273;82.36798;97.89991;0.9449309;0.754587434966307;3699727600.0;180.86699918332945
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;0.0;0.25;0.75;0.0;0.97699999809265;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125241;-47.980526;-979.0;380.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;148.71559;18166.768;0.8801495651203662;-0.2725304339427854;88.829544;15.286731;26.706802368164062;348.6334228515625;672.31696;220.20814895629883;657.0302;116.69446;93.31911;111.313156;0.9063216;0.7745319294891;5045095000.0;200.70648592346961
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;2.0;0.25;0.75;0.0;0.97699999809265;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-47.93296;-1017.0;692.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-265.5972;-1140.0;3613.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137768;-74.49571;-1000.0;397.0;204;201;60;104;103;26;0.97699999809265;0.97699999809265;3.0;137848;-74.3037;-1041.0;898.0;165.15607;20736.504;0.7617314224697084;-0.4608028170284868;117.17075;15.286731;27.052345275878906;371.92451782226567;708.26984;245.94286727905273;692.9831;125.41673;101.91546;122.268875;0.8719132;0.7877017123120265;6614659600.0;219.11876548909805
phantom;;4.A;CT;4.A;-1.0;0;0.0;-1;-2.0;0.5;0.0;0.0;0.97699999809265;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-263.9407;-1183.0;3490.0;204;201;60;101;99;26;0.97699999809265;0.97699999809265;3.0;127288;-50.624302;-1002.0;753.0;204;201;60;101;99;26;0.97699999809265;0.97699999809265;3.0;127288;-50.624302;-1002.0;753.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-263.9407;-1183.0;3490.0;204;201;60;97;95;26;0.97699999809265;0.97699999809265;3.0;115028;-29.575937;-982.0;288.0;204;201;60;97;95;26;0.97699999809265;0.97699999809265;3.0;115029;-29.584393;-1002.0;288.0;133.78801;15701.37;1.0087586499571133;-0.011817233515069692;67.36478;15.252966;26.499004364013672;325.9379058837891;652.6702;195.24493980407715;637.41724;107.31385;83.76008;99.661606;0.9365944;0.7572502823860168;3865010200.0;183.3046729429393
