id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;log_s_1.5_stat_mean;log_s_1.5_stat_var;log_s_1.5_stat_skew;log_s_1.5_stat_kurt;log_s_1.5_stat_median;log_s_1.5_stat_min;log_s_1.5_stat_p10;log_s_1.5_stat_p90;log_s_1.5_stat_max;log_s_1.5_stat_iqr;log_s_1.5_stat_range;log_s_1.5_stat_mad;log_s_1.5_stat_rmad;log_s_1.5_stat_medad;log_s_1.5_stat_cov;log_s_1.5_stat_qcod;log_s_1.5_stat_energy;log_s_1.5_stat_rms
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;100;100;78;1.0;1.0;1.0;358308;-48.46026;-974.0;657.0;217;213;180;1.0;1.0;1.0;-306.27298;-1198.0;2832.0;217;213;180;104;104;82;1.0;1.0;1.0;418855;-81.7672;-1000.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;419095;-81.44911;-1014.0;747.0;-1.2391001784856128;847.6372706771833;0.5202082233900872;5.07511632372416;-0.6780089736847392;-192.25665800510848;-32.417277667270895;28.251132977541207;202.5452811858953;12.285962049367502;394.8019391910038;17.039360355800255;7.1702824045350635;17.02037769678084;-23.49625261010608;-2.9586164769321006;355680206.0976734;29.140566911601194
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;96;91;75;1.0;1.0;1.0;308688;-21.077454;-974.0;252.0;217;213;180;96;91;75;1.0;1.0;1.0;308688;-21.077454;-974.0;252.0;-3.241450598392628;507.0967419797333;0.43462223640757314;7.81706210949252;-0.9090653241392297;-152.83969421530367;-27.580060436700975;8.486650751232618;200.30914055844033;9.605036211665775;353.148834773744;12.793464400069007;5.216347008808965;12.446986405998398;-6.947139233950669;-2.2307437293072536;159778064.51600394;22.750906442635493
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363326;-48.17899;-974.0;397.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;-2.814695867186176;668.9023054585386;0.44279357823718435;6.0684469597575195;-0.9016391529053843;-170.16007391483507;-31.170263778996514;17.174922873698378;200.30914055844033;11.059905458460783;370.46921447327543;14.971396272871074;6.184894667327049;14.751398020133193;-9.18861110385778;-2.2984014639207313;245908053.92759588;26.015857054559888
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;100;100;79;1.0;1.0;1.0;363365;-48.118668;-974.0;644.0;217;213;180;1.0;1.0;1.0;-306.6263;-1202.0;2810.0;217;213;180;104;104;83;1.0;1.0;1.0;422777;-80.37985;-1000.0;400.0;217;213;180;104;104;83;1.0;1.0;1.0;423010;-80.07373;-1016.0;765.0;-1.2221090359394575;839.056333278011;0.5260244891357772;5.161818360297259;-0.6568672517473171;-192.4479135384161;-32.12913197950185;27.875654826875376;202.68929313723703;12.114911410524991;395.13720667565315;16.902918318431766;7.0720498284454045;16.883534994479;-23.702033344103462;-3.0200483287993247;355365158.21220875;28.992238336729642
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.5;0.75;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;95;91;74;1.0;1.0;1.0;304177;-17.671455;-967.0;243.0;217;213;180;95;91;74;1.0;1.0;1.0;304177;-17.671455;-967.0;243.0;-3.2927099064578775;498.9800458029058;0.4381999361821462;7.9777077670086936;-0.9133677534448797;-151.00513188953616;-27.362438535246245;8.046261771166531;201.30484292470118;9.531850612732011;352.3099748142373;12.66887113740718;5.164713891691511;12.308141128950123;-6.784035611258024;-2.2091053266958003;155076121.72784805;22.57923790412315
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.5;0.75;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359356;-45.51503;-967.0;395.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;-2.8690159211571147;665.2570696750104;0.45449572745795785;6.134127404306495;-0.9140424451445984;-163.3695103805328;-31.192630611470015;16.731291100328185;201.30484292470118;11.05468591853164;364.674353305234;14.916115028098794;6.156044188463334;14.686946387741399;-8.990043454220888;-2.268088763025714;242022069.45172292;25.951653550994845
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.5;0.75;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;100;100;78;1.0;1.0;1.0;359396;-45.453136;-967.0;659.0;217;213;180;1.0;1.0;1.0;-306.97955;-1222.0;2744.0;217;213;180;104;104;82;1.0;1.0;1.0;420116;-78.91244;-1000.0;397.0;217;213;180;104;104;82;1.0;1.0;1.0;420354;-78.61142;-1017.0;732.0;-1.2444628628388674;839.337874985116;0.5344523068802195;5.153868454016788;-0.6698636503579736;-197.15668049139808;-32.202706516055834;27.833165955458295;202.72979020441474;12.124939982320488;399.8864706958128;16.906495842109223;7.074679493598216;16.886745142664605;-23.280187271081807;-2.9675521738882464;353269899.2181675;28.99804412028682
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.75;0.0;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;95;91;74;1.0;1.0;1.0;303437;-18.918333;-967.0;234.0;217;213;180;95;91;74;1.0;1.0;1.0;303437;-18.918333;-967.0;234.0;-3.2899011707132737;500.8909867910198;0.42586401574655697;7.892930876190903;-0.9104441492059799;-145.83271617213364;-27.424582127201813;8.19496522651136;198.80662542866656;9.584362378581464;344.6393416008002;12.716488713958732;5.192054311200768;12.356077562674441;-6.8028165030764045;-2.214303671098929;155273093.46948856;22.62110599648214
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.75;0.0;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358807;-46.962753;-977.0;398.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;-2.8736491085082747;667.1545510553328;0.4346713686677111;6.0382322841769;-0.9135670974744127;-174.13924642459602;-31.198771582049048;17.00054876971225;198.80662542866656;11.118275430340555;372.9458718532626;14.97129580514147;6.192935980995244;14.741626474444896;-8.988339951070829;-2.2655628066871483;242342700.68606555;25.98869774063647
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.75;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;100;99;78;1.0;1.0;1.0;358853;-46.887806;-977.0;742.0;217;213;180;1.0;1.0;1.0;-304.26697;-1101.0;2933.0;217;213;180;104;103;82;1.0;1.0;1.0;419637;-80.35095;-1000.0;400.0;217;213;180;104;103;82;1.0;1.0;1.0;419881;-80.04816;-1015.0;770.0;-1.248427059251615;843.3704016272998;0.5255350891021505;5.111245892341934;-0.6759204050212149;-200.42886102641245;-32.35559367543309;27.987623551212444;204.09540179184762;12.211389683351896;404.52426281826007;16.973866958892007;7.121951573219156;16.954251116244592;-23.261943916577085;-2.9663803723151863;354563458.91807485;29.06766195877424
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.75;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;95;91;74;1.0;1.0;1.0;303069;-20.491884;-962.0;241.0;217;213;180;95;91;74;1.0;1.0;1.0;303069;-20.491884;-962.0;241.0;-3.2863808166496917;504.6664113711848;0.4213057227060824;7.767372510202071;-0.9014229021599519;-148.16377586993465;-27.639018066128937;8.369285648876252;196.85926935996127;9.642217890925025;345.02304522989596;12.793574103937111;5.236801467862191;12.433591254511988;-6.835720761489391;-2.210236633353507;156221980.4067049;22.703891962463796
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.75;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;100;99;78;1.0;1.0;1.0;358207;-48.399574;-978.0;391.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;-2.8735991647893178;671.2736884717898;0.42440550739169597;5.974779716898334;-0.9062956527124044;-166.00069585373734;-31.312949971241018;17.2270438319105;196.85926935996127;11.215283714092813;362.8599652136986;15.044186475797147;6.241235016087905;14.813586309594575;-9.01620180225433;-2.2618038026892027;243412854.27708778;26.06782040431589
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.75;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;100;99;78;1.0;1.0;1.0;358257;-48.31936;-978.0;734.0;217;213;180;1.0;1.0;1.0;-304.6248;-1108.0;2952.0;217;213;180;104;103;82;1.0;1.0;1.0;418655;-81.52906;-1000.0;399.0;217;213;180;104;103;82;1.0;1.0;1.0;418908;-81.22284;-1015.0;772.0;-1.2470730309479792;846.9123170437789;0.5171287271385068;5.088284813446819;-0.673421393110843;-202.2045294447135;-32.37407484093754;28.1722911083097;204.01893107244817;12.29679691441573;406.2234605171617;17.028653192626233;7.162219692758018;17.009046385926414;-23.33604949309532;-2.9567904695713247;355215164.6405714;29.128465599620878
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.75;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;95;91;75;1.0;1.0;1.0;308676;-21.035986;-963.0;241.0;217;213;180;95;91;75;1.0;1.0;1.0;308676;-21.035986;-963.0;241.0;-3.2546361490148015;505.34423915764177;0.4236541099853473;7.7662996799345;-0.9095191906709073;-147.30417160588763;-27.59484808335676;8.491663291273685;198.75144081584168;9.627012430616544;346.0556124217293;12.785154260444852;5.21834130435938;12.436337939970473;-6.907027987437327;-2.218139593165861;159257337.19243482;22.714244333019657
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.75;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;100;99;79;1.0;1.0;1.0;363275;-48.201614;-981.0;400.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;-2.8246544307136165;667.9216711839634;0.4276158735293579;6.03741819657083;-0.9038144700840304;-163.7670644135879;-31.113166498913504;17.227894293288017;198.75144081584168;11.079289882769524;362.5185052294296;14.967664312089815;6.180625027435503;14.746589896174786;-9.1495017318797;-2.289728632896445;245537697.40735477;25.998083464688577
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.75;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;100;99;79;1.0;1.0;1.0;363324;-48.122963;-981.0;724.0;217;213;180;1.0;1.0;1.0;-304.98288;-1113.0;2927.0;217;213;180;104;103;83;1.0;1.0;1.0;422624;-80.33908;-1000.0;400.0;217;213;180;104;103;83;1.0;1.0;1.0;422866;-80.04818;-1016.0;774.0;-1.2348084239527628;838.7305442849823;0.5197711680994653;5.153635664639236;-0.6543812734145107;-191.0134078679818;-32.20304590991802;27.775061498863543;203.55116650810288;12.119499391893761;394.5645743760847;16.901441470976632;7.070231864559635;16.88126109443736;-23.453715133809375;-3.008913713125015;355112054.27115786;28.987157434437187
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;-2.0;0.75;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;95;91;74;1.0;1.0;1.0;304207;-17.585175;-966.0;233.0;217;213;180;95;91;74;1.0;1.0;1.0;304207;-17.585175;-966.0;233.0;-3.3035955558099204;497.8247893270125;0.43242098125836176;7.961738908230002;-0.9142939466677242;-145.38588827939355;-27.39671190693797;8.036413509477963;199.41357648696814;9.550439980652808;344.79946476636167;12.663061128468884;5.167937796631197;12.300305529979992;-6.753849614197443;-2.2007335318702097;154761822.8850226;22.555232938796706
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;0.0;0.75;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;100;99;78;1.0;1.0;1.0;359301;-45.451523;-980.0;394.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;-2.8810207671139367;663.2481705165867;0.43699182046572627;6.084437523514447;-0.9138200631858779;-160.87632377728386;-31.075676899101623;16.68946266114392;199.41357648696814;11.02709858232616;360.28990026425197;14.9047027156615;6.149356755389026;14.67313585444509;-8.939055661927034;-2.271666038256641;241288030.05639347;25.914251893063177
phantom;;3.B;CT;3.B;-1.0;0;5.0;-1;2.0;0.75;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;100;99;78;1.0;1.0;1.0;359346;-45.37967;-980.0;738.0;217;213;180;1.0;1.0;1.0;-305.34113;-1110.0;2868.0;217;213;180;104;103;82;1.0;1.0;1.0;419927;-78.82313;-1000.0;400.0;217;213;180;104;103;82;1.0;1.0;1.0;420177;-78.52278;-1016.0;767.0;-1.2646048637526088;838.4090048809034;0.5273293829513362;5.148803920130845;-0.6737104364057007;-201.13252638139815;-32.20928444538769;27.67816569432266;203.76939740660652;12.121575809386401;404.90192378800464;16.900086727960222;7.072669554703051;16.878971255186265;-22.89671188211609;-2.9678049630512624;352742136.14296377;28.982895478925677
