id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;laws_l5e5e5_energy_delta_7_invar_stat_mean;laws_l5e5e5_energy_delta_7_invar_stat_var;laws_l5e5e5_energy_delta_7_invar_stat_skew;laws_l5e5e5_energy_delta_7_invar_stat_kurt;laws_l5e5e5_energy_delta_7_invar_stat_median;laws_l5e5e5_energy_delta_7_invar_stat_min;laws_l5e5e5_energy_delta_7_invar_stat_p10;laws_l5e5e5_energy_delta_7_invar_stat_p90;laws_l5e5e5_energy_delta_7_invar_stat_max;laws_l5e5e5_energy_delta_7_invar_stat_iqr;laws_l5e5e5_energy_delta_7_invar_stat_range;laws_l5e5e5_energy_delta_7_invar_stat_mad;laws_l5e5e5_energy_delta_7_invar_stat_rmad;laws_l5e5e5_energy_delta_7_invar_stat_medad;laws_l5e5e5_energy_delta_7_invar_stat_cov;laws_l5e5e5_energy_delta_7_invar_stat_qcod;laws_l5e5e5_energy_delta_7_invar_stat_energy;laws_l5e5e5_energy_delta_7_invar_stat_rms
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;96;91;75;1.0;1.0;1.0;308723;-21.097466;-964.0;238.0;217;213;180;96;91;75;1.0;1.0;1.0;308723;-21.097466;-964.0;238.0;116.2169;8253.892;0.7873639465706983;-0.4749886077707104;82.87836;24.38339;29.961876678466798;251.25369262695312;475.71027;155.0843391418457;451.32687;78.880806;63.596497;76.17413;0.78173596;0.6966453779153339;6717892600.0;147.51359105717626
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;100;99;79;1.0;1.0;1.0;363328;-48.186565;-985.0;398.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;130.8499;9827.52;0.6273635945201659;-0.7496478791025307;104.57912;24.38339;30.348545837402344;272.6803558349609;487.85883;177.42066097259521;463.47543;87.027534;71.603935;85.57043;0.75761503;0.7184577669696866;9791404000.0;164.16215770234695
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;100;99;79;1.0;1.0;1.0;363371;-48.119526;-985.0;670.0;217;213;180;1.0;1.0;1.0;-307.2778;-1179.0;2760.0;217;213;180;104;103;83;1.0;1.0;1.0;422625;-80.224594;-999.0;400.0;217;213;180;104;103;83;1.0;1.0;1.0;422873;-79.917854;-1020.0;774.0;144.00769;11158.973;0.4965609389858619;-0.9348255824733682;126.43006;24.38339;30.707646560668945;292.2837341308594;488.4528;195.22241973876953;464.0694;93.2227;77.56352;92.625916;0.7335444;0.729179632081667;13480553000.0;178.59786783649156
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;96;91;74;1.0;1.0;1.0;304152;-17.562935;-960.0;236.0;217;213;180;96;91;74;1.0;1.0;1.0;304152;-17.562935;-960.0;236.0;115.0459;8127.9565;0.8028492863946814;-0.4438491692390061;81.357864;24.389275;29.92709426879883;249.60928955078126;476.71692;153.1689920425415;452.32764;78.160736;62.85152;75.34632;0.78364533;0.6944153402882642;6497755600.0;146.162630153195
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;100;99;78;1.0;1.0;1.0;359382;-45.61187;-983.0;399.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;130.26512;9779.606;0.6353721911883126;-0.7379537062516315;103.55908;24.389275;30.33113956451416;272.02600402832036;488.2246;176.6796064376831;463.83533;86.768394;71.31792;85.24724;0.7591586;0.7177874711836676;9612972000.0;163.550049069801
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;100;99;78;1.0;1.0;1.0;359425;-45.54431;-983.0;677.0;217;213;180;1.0;1.0;1.0;-307.63498;-1159.0;2747.0;217;213;180;104;103;82;1.0;1.0;1.0;420115;-79.059784;-1000.0;399.0;217;213;180;104;103;82;1.0;1.0;1.0;420362;-78.75655;-1021.0;764.0;144.04483;11167.241;0.49688826547948445;-0.9348998008883171;126.4036;24.389275;30.702134704589845;292.49761352539065;488.2246;195.28722381591797;463.83533;93.256165;77.58167;92.65079;0.73362696;0.729063672500719;13408459000.0;178.6509525334999
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;96;92;74;1.0;1.0;1.0;303119;-18.859482;-963.0;244.0;217;213;180;96;92;74;1.0;1.0;1.0;303119;-18.859482;-963.0;244.0;115.48331;8162.957;0.7947745425628207;-0.4610204371624964;81.971405;24.20515;29.934319305419923;250.09609680175782;476.7185;153.86313819885254;452.51337;78.38948;63.118816;75.634895;0.7823562;0.6952794821748985;6516861400.0;146.62656612049037
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;100;100;78;1.0;1.0;1.0;358715;-47.184006;-984.0;396.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;130.87749;9825.081;0.6268671642902186;-0.7498965430768267;104.74894;24.20515;30.344723510742188;272.6543823242188;488.99976;177.3585147857666;464.79462;87.01152;71.58499;85.56294;0.7573613;0.7181554852754167;9668803000.0;164.17672088033964
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;100;100;78;1.0;1.0;1.0;358761;-47.11084;-984.0;674.0;217;213;180;1.0;1.0;1.0;-306.73172;-1191.0;2891.0;217;213;180;104;104;82;1.0;1.0;1.0;419818;-80.81632;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420059;-80.51244;-1024.0;775.0;144.74191;11206.757;0.4877192595063394;-0.9445745289250329;127.971954;24.20515;30.72662925720215;293.0974395751953;488.99976;195.9471435546875;464.79462;93.43667;77.779045;92.88847;0.73138434;0.7287519247249459;13500080000.0;179.32368113630886
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;96;92;74;1.0;1.0;1.0;302737;-20.469015;-966.0;247.0;217;213;180;96;92;74;1.0;1.0;1.0;302737;-20.469015;-966.0;247.0;116.08713;8214.119;0.7851314400981414;-0.47834671861136435;82.9344;24.193687;29.917736434936522;250.79388732910158;479.2451;154.86771774291992;455.0514;78.698746;63.464542;76.02733;0.780722;0.6964844689614349;6566469000.0;147.27641419519378
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;100;100;78;1.0;1.0;1.0;358065;-48.50593;-986.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;131.40073;9858.24;0.6188795207216299;-0.7604874950894973;105.827194;24.193687;30.3273136138916;273.106689453125;487.3866;177.9974479675293;463.1929;87.19519;71.79848;85.81363;0.7556174;0.7185699324359546;9712294000.0;164.69483209048758
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;100;100;78;1.0;1.0;1.0;358106;-48.439785;-986.0;682.0;217;213;180;1.0;1.0;1.0;-307.08786;-1191.0;2880.0;217;213;180;104;104;82;1.0;1.0;1.0;418713;-81.81539;-1000.0;399.0;217;213;180;104;104;82;1.0;1.0;1.0;418958;-81.49738;-1024.0;780.0;145.1241;11217.67;0.4817368562532035;-0.9498248499250956;129.01201;24.193687;30.714707565307616;293.3442504882812;489.3487;196.27518844604492;465.155;93.48983;77.851326;92.97932;0.72981334;0.728543836607512;13515495000.0;179.66263399084303
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;96;92;75;1.0;1.0;1.0;308471;-20.968061;-965.0;244.0;217;213;180;96;92;75;1.0;1.0;1.0;308471;-20.968061;-965.0;244.0;116.11243;8242.133;0.7882896174511215;-0.4730207791709353;82.73694;24.17769;29.954837799072266;251.14247131347656;476.02124;154.98619079589844;451.84354;78.819664;63.539127;76.10703;0.7818818;0.6966666682670679;6701294600.0;147.39141369796175
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;100;100;79;1.0;1.0;1.0;363231;-48.12326;-986.0;400.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;130.83995;9829.582;0.6274710346865622;-0.7498154985662002;104.608055;24.17769;30.345521926879883;272.6041259765625;487.3574;177.39539909362793;463.1797;87.03481;71.60715;85.57872;0.7577521;0.7184290463531493;9788595000.0;164.16052460509684
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;100;100;79;1.0;1.0;1.0;363273;-48.05624;-986.0;688.0;217;213;180;1.0;1.0;1.0;-307.44348;-1177.0;2820.0;217;213;180;104;104;83;1.0;1.0;1.0;422721;-80.26708;-1000.0;400.0;217;213;180;104;104;83;1.0;1.0;1.0;422957;-79.96828;-1022.0;779.0;144.06497;11166.417;0.4956001197811929;-0.9368492214944912;126.58467;24.17769;30.71023178100586;292.35369873046875;488.57205;195.34774017333984;464.39435;93.25831;77.59927;92.664955;0.7334973;0.7292569867233949;13493735000.0;178.66487654928707
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;96;92;74;1.0;1.0;1.0;304070;-17.729446;-962.0;245.0;217;213;180;96;92;74;1.0;1.0;1.0;304070;-17.729446;-962.0;245.0;115.03203;8124.3267;0.8019705257248778;-0.4464194529790215;81.28065;24.170523;29.928204345703126;249.5092422485355;475.4519;153.17156982421875;451.28137;78.15435;62.857548;75.344574;0.7835648;0.6945481998849575;6493929500.0;146.13929124577825
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;100;100;78;1.0;1.0;1.0;359285;-45.64451;-985.0;400.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;130.26707;9781.265;0.635145118386128;-0.7385566122335114;103.57893;24.170523;30.331058502197266;272.00708618164066;488.2652;176.62913131713867;464.09467;86.77778;71.328575;85.260445;0.7592116;0.7177988453739951;9611151000.0;163.55663445273115
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;2.0;0.25;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;100;100;78;1.0;1.0;1.0;359327;-45.578266;-985.0;677.0;217;213;180;1.0;1.0;1.0;-307.7994;-1175.0;2848.0;217;213;180;104;104;82;1.0;1.0;1.0;420124;-79.21632;-1000.0;400.0;217;213;180;104;104;82;1.0;1.0;1.0;420367;-78.91583;-1022.0;762.0;144.08992;11173.885;0.49629729011537876;-0.9360777322637213;126.46817;24.170523;30.709387016296386;292.4885681152344;488.2652;195.37208557128906;464.09467;93.28532;77.608406;92.683426;0.73361546;0.7291363397408762;13416995000.0;178.70589550565657
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;-2.0;0.25;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.89862;-1185.0;2820.0;217;213;180;100;100;78;1.0;1.0;1.0;358673;-46.942726;-977.0;667.0;217;213;180;100;100;78;1.0;1.0;1.0;358673;-46.942726;-977.0;667.0;217;213;180;1.0;1.0;1.0;-306.89862;-1185.0;2820.0;217;213;180;96;92;74;1.0;1.0;1.0;302994;-19.030674;-962.0;247.0;217;213;180;96;92;74;1.0;1.0;1.0;302994;-19.030674;-962.0;247.0;115.4566;8167.6084;0.7958566170009216;-0.45911569930367246;81.85014;24.145966;29.903221893310548;250.18498992919925;476.01666;153.85461139678955;451.8707;78.40511;63.125317;75.64004;0.78276014;0.6953910145671663;6513715000.0;146.62140226005536
phantom;;4.B;CT;4.B;-1.0;0;5.0;-1;0.0;0.25;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;217;213;180;1.0;1.0;1.0;-306.89862;-1185.0;2820.0;217;213;180;100;100;78;1.0;1.0;1.0;358673;-46.942726;-977.0;667.0;217;213;180;100;100;78;1.0;1.0;1.0;358673;-46.942726;-977.0;667.0;217;213;180;1.0;1.0;1.0;-306.89862;-1185.0;2820.0;217;213;180;100;100;78;1.0;1.0;1.0;358633;-47.006874;-977.0;399.0;217;213;180;100;100;78;1.0;1.0;1.0;358673;-46.942726;-977.0;667.0;130.85222;9826.821;0.6268926826877583;-0.7514512769286035;104.65061;24.145966;30.333092880249023;272.78985595703125;488.50504;177.42173385620117;464.35907;87.02325;71.59835;85.56852;0.7575747;0.7183828027193366;9664846000.0;164.16188892315157
